time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1.50187E+18,,,,,,,,,,,,,0,0,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,0,0,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,0,0,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,0,0,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,7859193,8089327,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,7442461,7935741,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,0,0
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,7,6
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1060627,789449
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1014151,863003
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1082362,1342137
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,956741,1178994
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1282433,1236604
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1088785,1025840
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,831298,786142
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1158665,1046835
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,688400,1113641
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,660423,1134570
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1,1093617
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1,1261306
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,0,0
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,902081,1571444
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1081103,1332824
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,686042,566106
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,956051,1127079
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,534663,971887
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,731242,614614
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1178547,629248
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1147418,468797
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,999500,735046
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1305159,533132
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,934277,719976
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1408588,514404
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1212754,712466
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,947930,637712
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,998773,954260
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1580635,1330051
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,1116249,881124
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,740002,840986
1.50187E+18,,,,,,,,,,,,,,,,,,,,,,,559935,832293
1.50187E+18,,,,,,,,,,,,,,,,,0,0,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,8,6,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1147127,860114,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1096980,704248,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,966592,1269325,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1142582,1062824,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,886429,1005679,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1050963,1130012,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1164901,1082405,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,606010,1658094,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,6136968,887924,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,5891218,700997,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1,1303583,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1,1126189,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,813345,975884,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1017082,839917,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1186116,769623,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,958628,854436,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1043480,1869837,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1366334,1413838,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,816543,1309216,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,999911,1305534,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,745597,1279879,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1017029,970835,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1229313,1488432,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,860302,987599,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1085472,1995449,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1016835,2221001,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1119800,2006129,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,976188,1346907,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1112342,1072804,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1124292,1652070,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,1002146,1600496,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,717958,1550730,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,7,5,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1867872,1040636,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1412063,1366569,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1309335,816936,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1303922,1000071,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,363933,549165,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,530659,534051,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,487428,769532,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,469072,496097,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1044302,1333201,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,897240,1196498,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,987222,1328947,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,674365,1185078,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,1125241,953400,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,969946,532130,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,611421,728213,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,624283,1175821,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,0,0,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,7349977,7685293,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,7657588,6995542,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,7,7,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,1278230,747879,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,971573,1020984,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,1486486,1231922,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,988502,861747,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,355118,842932,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,575270,525263,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,432477,865969,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,456708,724667,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,688514,1320589,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,808991,941441,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,999940,940968,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,1017836,1230371,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,467242,1148900,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,734397,997770,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,529369,1304138,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,718204,931967,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,0,0,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,7871445,6123521,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,7767146,6387192,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,7,5,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,3496424,4136824,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,2916787,3098572,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,889787,6105120,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,702152,5859635,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1301664,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1128500,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,626209,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,733277,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,601651,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,567303,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,989285,756142,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1124692,648777,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1003091,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1213062,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1113439,683278,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1135676,655488,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1092848,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,1259259,1,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,8299819,8246375,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,0,0,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,10,13,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,4007758,2976268,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,3463762,3908422,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,876070,1151153,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,708661,1098822,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1267232,974517,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1072813,1145217,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,395074,684561,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,187195,491520,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,921744,499650,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,406921,1032831,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1075599,1446791,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1122924,1126650,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1397860,1008701,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1404047,1052199,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,792826,1058955,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,861610,1014759,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1342068,1085674,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,1183301,958649,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,8359629,8129739,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,0,0,,,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,0,0,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,8,12,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,642552,370524,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,461754,175648,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,467929,864179,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,967640,381676,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,592218,484627,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,805461,653307,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,525586,701553,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,839024,617797,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,1,577350,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,1,676564,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,0,554416,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,1,523358,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,431542,667422,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,634528,856506,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,545739,516034,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,576418,601226,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,504360,334151,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,491340,487782,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,706126,447068,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,454912,430818,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,774800,326690,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,482332,529231,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,795061,397525,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,664672,419774,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,568486,730489,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,481802,494848,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,381328,374649,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,623013,594268,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,362044,553216,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,443024,323847,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,742069,504704,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,745101,537640,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,7,5,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1075873,1102811,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1636353,1114272,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1596118,1007480,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1553610,723259,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,574212,375503,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,335781,459501,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,523994,770356,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,558070,773570,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,932597,1009859,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1293682,839231,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,565251,1170735,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1315954,863072,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,1350386,1577761,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,901755,1117058,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,847919,751354,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,837575,569824,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,349,2802,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,0,0,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,6521660,8070525,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,7704288,7827308,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,7,5,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,3791058,4000269,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,3840576,3593454,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1039137,932732,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1148940,1081363,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1084438,1154126,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1684955,648535,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,488424,597111,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,658382,811533,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,706935,530052,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,623176,846437,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1009970,1032973,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1224850,1492490,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1076732,1323114,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,821690,1092192,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1262507,1287327,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1044995,1122178,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,806408,885673,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,1057833,1144076,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,8350184,8144440,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,0,0,,,,,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,7,5,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,4257679,6609743,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,992839,827056,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,873690,1040417,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,807863,1231245,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,853085,1008030,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,666810,431056,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,856451,634102,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,515881,545394,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,600200,576136,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1311420,814193,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,784861,816089,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1198172,1089074,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,938665,891609,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1616290,898299,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1369679,1080767,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,572732,703565,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1,1137,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,1,1,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,8329498,7349038,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,0,0,,,,,,,,,,,,,,,,
1.50187E+18,,,,,,,,,,,,,,,,,,,,,0,0,,
